yaw,pitch,roll,voltage,temperature,time
-78.63,7.59,-34.11,2.39,71.49,211556
-79.72,7.83,-33.34,2.30,71.49,211596
-80.67,7.51,-31.63,2.39,71.49,211635
-81.57,6.61,-29.52,2.34,71.49,211675
-82.43,5.14,-27.21,2.39,71.49,211714
-83.09,3.72,-25.62,2.34,71.49,211753
-84.37,0.92,-23.52,2.40,71.49,211795
-85.21,-0.87,-22.51,2.31,71.49,211832
-86.62,-3.82,-20.82,2.40,71.49,211875
-87.42,-5.53,-19.66,2.29,71.49,211912
-88.62,-8.20,-17.04,2.39,71.49,211955
-89.51,-10.07,-14.29,2.36,71.49,211998
-90.38,-11.73,-11.31,2.38,71.49,212036
-91.27,-13.19,-8.67,2.31,71.49,212078
-92.11,-14.52,-6.54,2.42,71.49,212118
-92.86,-15.69,-5.02,2.27,71.49,212159
-93.56,-16.78,-3.88,2.66,71.67,212200
-94.13,-17.70,-3.04,2.48,71.49,212240
-94.55,-18.59,-2.24,2.34,71.49,212281
-94.81,-19.42,-1.22,2.45,71.49,212321
-94.90,-20.21,-0.09,2.53,71.49,212362
-94.87,-20.95,0.93,2.11,71.49,212403
-94.76,-21.65,1.68,2.45,71.49,212442
-94.63,-22.37,2.09,2.26,71.49,212482
-94.39,-23.16,2.23,2.69,71.49,212521
-94.12,-23.92,2.16,2.20,71.67,212565
-93.75,-24.68,2.00,2.65,71.31,212602
-93.28,-25.27,1.61,2.37,71.49,212639
-92.71,-25.74,1.04,2.48,71.49,212679
-92.14,-26.20,0.58,2.22,71.67,212718
-91.58,-26.76,0.28,2.66,71.67,212758
-91.14,-27.50,-0.23,2.32,71.49,212798
-90.81,-28.30,-0.51,2.48,71.67,212838
-90.62,-29.04,-0.44,2.25,71.67,212879
-90.54,-29.67,0.02,2.40,71.31,212919
-90.49,-30.01,0.63,2.33,71.67,212959
-90.48,-29.99,0.96,2.46,71.31,212999
-90.50,-29.87,1.17,2.11,71.67,213038
-90.57,-29.76,1.46,2.29,71.31,213081
-90.64,-29.68,1.86,2.52,71.67,213119
-90.76,-29.58,2.19,2.31,71.31,213156
-91.08,-29.28,2.48,2.54,71.67,213198
-91.34,-28.94,2.32,2.30,71.31,213234
-91.76,-28.27,2.11,2.17,71.49,213275
-92.19,-27.40,2.18,2.42,71.49,213314
-92.67,-26.43,2.53,2.20,71.49,213354
-93.20,-25.37,3.09,2.38,71.31,213393
-93.73,-24.08,3.79,2.36,71.67,213433
-94.22,-22.69,4.60,2.10,71.31,213473
-94.53,-21.30,5.58,2.29,71.49,213512
-94.77,-19.87,6.53,2.16,71.67,213552
-94.94,-18.24,7.30,2.33,71.49,213595
-95.08,-16.42,7.90,2.37,71.67,213632
-95.25,-13.53,8.31,2.38,71.31,213694
-95.35,-11.64,8.22,2.29,71.49,213732
-95.37,-9.93,8.16,2.44,71.67,213769
-95.35,-8.99,8.24,2.25,71.49,213805
-95.32,-8.26,8.68,2.38,71.85,213842
-95.24,-8.13,9.42,2.38,71.49,213880
-95.15,-8.22,10.05,2.54,71.67,213915
-95.05,-8.47,10.91,2.26,71.49,213952
-94.92,-8.79,11.66,2.15,71.67,213990
-94.80,-9.11,12.14,2.33,71.31,214026
-94.53,-9.61,12.68,2.12,71.31,214063
-94.11,-10.01,13.14,2.32,71.49,214101
-93.56,-10.37,13.50,2.21,71.31,214145
-92.93,-10.64,13.81,2.18,71.67,214183
-92.22,-10.95,13.90,2.36,71.49,214223
-91.47,-11.22,13.82,2.56,71.85,214264
-90.65,-11.53,13.81,2.15,71.67,214303
-89.81,-11.87,13.80,2.30,71.49,214344
-88.99,-12.13,13.89,2.34,70.78,214384
-88.15,-12.32,14.19,2.17,71.67,214425
-87.32,-12.39,14.63,2.28,71.31,214466
-86.53,-12.28,15.33,2.60,71.67,214506
-85.75,-12.04,16.18,2.26,71.67,214547
-84.91,-11.44,16.80,2.36,71.49,214588
-83.95,-10.48,16.96,2.16,71.31,214628
-82.82,-9.00,16.53,2.24,71.49,214673
-82.02,-7.69,15.68,2.19,71.67,214711
-81.41,-6.72,14.90,2.44,71.49,214747
-80.63,-5.50,13.85,2.53,71.67,214787
-79.95,-4.57,12.76,2.36,70.78,214827
-79.48,-3.92,11.73,2.50,71.67,214867
-79.14,-3.45,10.79,2.41,71.13,214906
-78.87,-3.00,9.81,2.17,71.49,214946
-78.68,-2.50,8.52,2.52,71.49,214983
-78.58,-1.98,6.80,2.42,71.67,215022
-78.61,-1.72,4.61,2.22,71.31,215061
-78.65,-1.65,2.88,2.50,71.67,215098
-78.70,-1.67,0.47,2.17,71.49,215138
-78.74,-1.78,-1.93,2.35,71.49,215176
-78.77,-2.17,-3.92,2.62,71.49,215220
-78.92,-2.70,-5.11,2.42,71.31,215257
-79.32,-3.36,-5.65,2.45,71.31,215295
-79.86,-3.93,-5.11,2.35,70.78,215335
-80.55,-4.26,-4.37,2.46,71.31,215374
-81.41,-4.45,-3.98,2.23,71.67,215414
-82.35,-4.63,-3.84,2.55,71.49,215453
-83.25,-4.90,-3.77,2.09,71.31,215492
-84.01,-5.27,-3.77,2.25,71.49,215532
-84.45,-5.56,-3.65,2.49,71.13,215570
-84.82,-5.96,-3.24,2.59,71.49,215612
-84.79,-6.16,-2.56,2.54,71.67,215649
-84.67,-6.38,-1.61,2.68,71.49,215690
-84.49,-6.36,-0.60,2.44,71.49,215735
-84.33,-6.07,-0.18,2.51,71.49,215771
-84.09,-5.37,0.34,2.31,71.31,215809
-83.74,-4.52,1.08,2.59,71.67,215847
-83.29,-3.69,2.16,2.48,71.49,215886
-82.75,-2.91,3.51,2.45,70.60,215924
-82.23,-2.14,4.85,2.09,71.49,215963
-81.88,-1.58,5.86,2.48,71.13,216000
-81.54,-1.26,7.21,2.15,71.49,216039
-81.40,-1.37,8.45,2.47,71.31,216078
-81.39,-1.63,9.29,2.32,71.13,216116
-81.34,-1.95,9.92,2.37,71.31,216155
-81.21,-2.27,10.47,2.15,71.67,216194
-81.01,-2.53,10.96,2.34,71.31,216232
-80.50,-3.03,11.77,2.33,71.13,216278
-80.10,-3.30,12.28,2.46,71.31,216315
-79.79,-3.47,12.63,2.34,71.13,216350
-79.43,-3.69,13.18,2.37,71.49,216391
-79.08,-3.90,13.21,2.39,71.49,216430
-78.71,-4.10,13.07,2.55,71.49,216470
-78.35,-4.35,13.04,2.22,71.31,216509
-77.98,-4.61,13.22,2.50,71.49,216549
-77.61,-4.87,13.49,2.24,71.31,216589
-77.24,-5.10,13.71,2.43,71.49,216628
-76.83,-5.30,13.56,2.56,71.13,216668
-76.25,-5.49,12.74,2.40,71.31,216731
-75.91,-5.60,11.74,2.33,71.31,216769
-75.59,-5.71,10.52,2.59,71.49,216810
-75.27,-5.79,9.29,2.30,71.31,216847
-75.09,-5.85,8.19,2.40,71.67,216883
-74.90,-6.00,6.75,2.21,71.49,216920
-74.91,-6.08,4.87,2.57,71.31,216958
-75.08,-6.09,3.39,2.32,71.49,216994
-75.29,-6.05,1.84,2.23,71.49,217030
-75.66,-6.03,0.83,2.33,71.85,217067
-76.04,-6.06,0.19,2.29,71.67,217103
-76.62,-6.04,-0.95,2.19,71.67,217141
-77.14,-5.93,-1.90,2.48,71.31,217178
-77.47,-5.82,-2.46,2.38,71.49,217214
-77.83,-5.72,-2.94,2.29,71.31,217253
-78.15,-5.59,-3.49,2.18,71.13,217292
-78.47,-5.47,-3.78,2.26,71.49,217337
-78.56,-5.34,-3.34,2.49,71.31,217372
-78.65,-5.36,-2.81,2.33,71.31,217410
-78.89,-5.43,-2.08,2.17,71.49,217450
-79.17,-5.33,-1.13,2.48,71.49,217489
-79.40,-5.32,0.27,2.16,71.67,217529
-79.55,-5.33,1.86,2.49,71.31,217567
-79.81,-5.31,2.63,2.61,71.67,217605
-80.35,-5.26,3.27,2.59,71.67,217644
-80.97,-5.40,3.89,2.33,72.03,217683
-81.55,-5.60,4.59,2.32,71.31,217722
-81.94,-5.77,5.31,2.25,71.67,217759
-82.20,-5.96,5.99,2.72,70.07,217798
-82.24,-6.04,6.43,2.26,71.49,217837
-82.08,-6.11,6.66,2.52,71.49,217879
-81.86,-6.30,6.34,2.49,71.85,217915
-81.39,-6.72,6.18,2.35,71.67,217952
-80.82,-6.89,6.27,2.50,71.67,217991
-80.10,-7.01,6.33,2.49,71.49,218029
-79.33,-7.03,6.61,2.36,71.67,218068
-78.83,-7.11,6.96,2.70,71.67,218105
-78.36,-7.30,6.80,2.20,71.31,218145
-78.03,-7.63,6.40,2.53,71.67,218183
-77.71,-7.84,6.34,2.05,71.67,218221
-77.32,-7.87,6.51,2.41,71.31,218260
-77.05,-7.78,6.55,2.55,71.67,218298
-76.90,-7.70,6.56,2.30,71.67,218336
-76.82,-7.59,6.67,2.52,71.67,218375
-76.86,-7.28,6.52,2.39,71.67,218419
-76.95,-7.14,6.25,2.14,71.49,218455
-77.08,-6.83,5.43,2.46,71.67,218492
-77.13,-6.44,4.55,2.34,71.67,218530
-77.11,-6.11,3.87,2.46,71.31,218566
-77.01,-5.64,2.83,2.34,71.49,218606
-76.91,-5.15,1.76,2.57,71.31,218644
-76.73,-4.96,1.05,2.20,71.67,218683
-76.46,-5.04,1.01,2.34,71.49,218722
-76.02,-5.19,1.26,2.39,71.49,218760
-75.69,-5.23,1.23,2.32,71.31,218799
-75.53,-5.13,0.88,2.38,71.31,218836
-75.34,-5.03,0.93,2.34,71.31,218876
-75.20,-4.90,1.43,2.21,71.49,218919
-75.13,-4.75,1.72,2.63,71.67,218956
-75.07,-4.77,1.99,2.29,71.31,218992
-75.04,-4.91,1.99,2.23,71.31,219029
-75.03,-5.06,1.81,2.34,71.67,219067
-74.99,-5.23,1.48,2.43,71.31,219106
-74.90,-5.50,1.11,2.11,71.31,219145
-74.74,-5.64,0.38,2.46,71.49,219184
-74.61,-5.69,-1.21,2.31,71.31,219222
-74.51,-5.85,-3.08,2.28,71.31,219262
-74.42,-5.99,-4.09,2.06,71.67,219302
-74.32,-6.10,-4.62,2.44,71.49,219341
-74.30,-6.22,-5.18,2.59,71.67,219380
-74.40,-6.37,-5.45,2.62,71.49,219418
-74.78,-6.50,-6.19,2.17,71.31,219463
-75.20,-6.68,-6.83,2.56,71.67,219501
-75.44,-6.83,-7.15,2.19,71.49,219537
-75.72,-6.89,-7.64,2.35,71.67,219577
-75.94,-6.92,-7.80,2.30,72.56,219617
-76.18,-6.91,-8.02,2.57,71.67,219677
-76.31,-6.92,-8.06,2.41,71.49,219718
-76.51,-6.96,-8.07,2.15,71.31,219756
-76.77,-7.06,-7.89,2.26,71.49,219793
-76.98,-7.09,-7.62,2.30,71.49,219829
-77.31,-7.13,-7.42,2.17,71.67,219866
-77.65,-7.10,-7.16,2.64,71.67,219904
-77.90,-7.09,-6.97,2.21,71.67,219940
-78.21,-7.10,-6.60,2.40,71.49,219976
-78.48,-7.00,-6.33,2.49,71.67,220017
-78.78,-6.96,-6.26,2.43,71.49,220054
-79.05,-7.04,-6.14,2.40,71.31,220092
-79.31,-7.04,-6.05,2.26,71.31,220130
-79.94,-7.03,-5.54,2.54,71.31,220172
-80.38,-6.94,-5.39,2.37,71.49,220209
-81.04,-6.87,-5.30,2.15,71.49,220250
-81.79,-6.86,-5.31,2.42,71.49,220289
-82.48,-6.89,-5.16,2.02,71.31,220329
-83.12,-6.90,-4.95,2.42,71.67,220368
-83.65,-6.87,-4.84,2.20,71.31,220408
-84.10,-6.76,-4.87,2.30,71.67,220447
-84.47,-6.68,-5.14,2.34,71.49,220486
-84.81,-6.78,-5.54,2.26,71.49,220529
-85.14,-6.81,-6.01,2.48,71.49,220567
-85.58,-6.78,-6.40,2.50,71.67,220605
-86.06,-6.46,-6.39,2.18,71.31,220645
-86.59,-6.00,-6.15,2.41,71.31,220684
-87.13,-5.40,-5.85,2.52,71.67,220724
-87.70,-4.67,-5.65,2.38,71.49,220764
-88.31,-4.09,-6.20,2.01,71.85,220803
-88.75,-3.67,-6.85,2.34,71.49,220841
-89.62,-3.01,-7.83,2.33,71.49,220883
-90.13,-2.70,-8.07,2.32,71.49,220921
-90.76,-2.36,-7.91,2.27,71.31,220961
-91.40,-2.15,-7.33,2.47,71.67,221000
-92.05,-2.16,-6.63,2.23,71.31,221039
-92.89,-2.19,-5.62,2.19,71.85,221084
-93.38,-2.14,-5.10,2.38,71.67,221120
-93.86,-2.04,-4.38,2.48,71.31,221158
-94.25,-1.99,-3.63,2.31,71.67,221198
-94.62,-1.87,-3.02,2.52,71.67,221237
-94.94,-1.72,-2.05,2.26,71.49,221277
-95.13,-1.50,-0.91,2.54,71.85,221317
-95.36,-1.19,-0.21,2.19,71.49,221356
-95.59,-0.89,0.39,2.40,71.49,221396
-95.84,-0.68,0.94,2.39,71.31,221435
-96.03,-0.61,1.43,2.36,71.85,221471
-96.25,-0.65,2.23,2.60,71.85,221511
-96.41,-0.68,3.13,2.26,71.85,221549
-96.51,-0.68,3.94,2.22,71.49,221591
-96.63,-0.63,4.23,2.36,71.67,221629
-96.71,-0.53,3.86,2.38,71.49,221666
-96.77,-0.42,3.36,2.47,71.49,221702
-96.85,-0.12,2.37,2.23,71.67,221742
-96.98,0.26,1.06,2.27,71.49,221781
-97.15,0.70,-0.17,2.51,72.03,221818
-97.35,1.17,-1.37,2.15,71.49,221857
-97.59,1.53,-2.32,2.37,71.85,221895
-97.87,1.81,-3.07,2.33,71.49,221932
-98.43,2.09,-4.51,2.24,71.85,221971
-99.22,2.34,-7.22,2.31,71.49,222010
-100.20,2.82,-10.16,2.25,71.85,222049
-101.32,3.45,-12.76,2.68,71.85,222089
-102.45,4.24,-14.72,2.43,71.67,222133
-103.53,5.06,-16.36,2.21,71.49,222171
-104.64,5.75,-17.99,2.24,71.49,222211
-105.78,6.35,-19.47,2.48,71.67,222252
-106.90,6.77,-20.78,2.29,71.49,222292
-107.89,6.98,-21.96,2.38,71.49,222333
-108.67,6.86,-22.32,2.11,71.85,222374
-109.33,6.34,-21.64,2.38,71.49,222414
-109.94,5.59,-20.31,2.27,71.67,222455
-111.08,4.51,-18.51,2.47,71.49,222497
-111.95,3.95,-17.51,2.25,71.49,222534
-113.43,3.11,-15.66,2.61,71.49,222577
-114.60,2.73,-14.03,2.46,71.49,222616
-115.76,2.58,-12.53,2.66,71.85,222660
-117.49,2.66,-10.66,2.15,71.49,222723
-118.56,2.77,-9.53,2.54,71.85,222760
-119.48,2.87,-8.26,2.28,71.67,222798
-120.06,2.92,-7.22,2.42,71.67,222833
-120.73,3.05,-5.72,2.17,71.49,222870
-121.28,3.22,-4.07,2.16,72.38,222908
-121.63,3.36,-2.85,2.11,71.85,222944
-122.02,3.68,-1.60,2.45,71.49,222981
-122.32,4.04,-0.26,2.41,71.49,223019
-122.52,4.25,0.93,2.53,71.85,223055
-122.86,4.56,2.04,2.48,71.49,223092
-123.32,4.81,3.18,2.35,71.67,223131
-123.76,5.17,4.45,2.29,71.85,223170
-124.17,5.62,5.51,2.43,71.49,223212
-124.55,6.07,6.12,2.66,71.85,223249
-124.80,6.30,6.32,2.51,71.67,223285
-125.03,6.57,6.30,2.23,71.67,223324
-125.24,6.77,5.98,2.27,71.49,223362
-125.45,6.97,5.41,2.31,71.67,223401
-125.63,7.22,4.72,2.51,71.85,223440
-125.76,7.42,4.21,2.27,71.67,223476
-125.93,7.72,3.39,2.25,72.03,223516
-126.10,8.04,2.42,2.50,71.67,223554
-126.30,8.31,1.35,2.42,71.85,223593
-126.52,8.56,0.14,2.31,71.49,223631
-126.75,8.74,-1.04,2.39,71.67,223670
-127.05,8.96,-1.98,2.40,70.07,223713
-127.42,9.11,-2.39,2.23,71.49,223751
-127.95,9.20,-2.45,2.31,72.03,223789
-128.47,9.16,-2.45,2.34,71.49,223827
-129.37,9.17,-2.30,2.26,71.67,223869
-129.93,9.17,-2.36,2.48,71.49,223906
-130.58,9.10,-2.50,2.43,71.67,223946
-131.17,9.05,-2.91,2.40,71.85,223986
-131.72,9.13,-3.46,2.21,71.67,224025
-132.27,9.32,-3.87,2.40,71.85,224065
-132.85,9.41,-3.91,2.25,71.49,224104
-133.53,9.41,-3.72,2.20,71.85,224144
-134.31,9.35,-3.68,2.25,71.49,224184
-135.19,9.35,-3.75,2.34,71.85,224223
-136.09,9.36,-3.69,2.32,71.67,224266
-136.97,9.37,-3.90,2.36,72.03,224304
-137.83,9.39,-4.45,2.52,71.85,224342
-138.62,9.50,-5.28,2.30,71.49,224382
-139.40,9.71,-6.44,2.26,71.85,224421
-140.18,9.81,-7.77,2.35,71.85,224461
-140.90,9.90,-9.19,2.15,71.67,224500
-141.43,9.98,-10.27,2.28,71.85,224538
-142.27,10.16,-11.35,2.32,71.67,224581
-142.96,10.33,-11.51,2.23,71.49,224622
-143.73,10.44,-10.97,2.29,71.67,224663
-144.62,10.43,-10.26,2.66,72.03,224705
-145.56,10.42,-9.52,2.29,71.49,224746
-149.01,10.88,-6.04,2.45,71.85,224869
-151.14,11.93,-3.46,2.29,72.03,224960
-151.81,12.27,-2.49,2.49,71.85,224996
-152.84,12.80,-1.70,2.45,71.49,225033
-153.72,13.13,-1.34,2.38,71.85,225070
-154.90,13.39,-0.62,2.42,73.64,225107
-156.06,13.62,0.10,2.34,71.85,225144
-156.88,13.80,0.87,2.42,71.85,225180
-157.84,13.91,1.93,2.13,71.85,225217
-158.68,14.00,3.02,2.27,71.49,225254
-159.43,14.01,3.92,2.47,71.49,225292
-159.97,13.96,4.46,2.51,71.49,225328
-160.71,13.98,4.78,2.31,71.85,225368
-161.62,13.88,5.55,2.41,71.85,225412
-162.12,13.79,6.15,2.30,71.67,225448
-162.64,13.80,6.73,2.33,71.67,225487
-163.01,13.83,7.28,2.08,71.85,225526
-163.25,13.76,7.84,2.29,71.67,225565
-163.40,13.65,8.32,2.18,71.85,225604
-163.58,13.49,8.74,2.28,71.85,225644
-163.78,13.41,8.81,2.28,71.67,225684
-163.98,13.12,8.57,2.06,72.03,225723
-164.24,12.85,8.47,2.33,71.49,225763
-164.44,12.55,8.51,2.20,71.85,225801
-164.99,12.24,7.99,2.61,71.49,225863
-165.29,12.13,7.55,2.25,72.03,225905
-165.48,11.99,7.14,2.49,72.03,225941
-165.80,11.87,6.71,2.36,71.85,225982
-166.11,11.73,6.28,2.37,71.49,226019
-166.49,11.70,5.81,2.09,71.85,226056
-166.82,11.69,5.50,2.49,71.85,226092
-167.35,11.70,5.01,2.39,71.31,226129
-167.87,11.65,4.45,2.43,72.03,226167
-168.40,11.59,3.48,1.99,71.85,226204
-168.74,11.54,2.74,2.39,72.03,226240
-169.18,11.51,1.42,2.28,71.85,226277
-169.53,11.49,0.18,2.30,71.85,226316
-169.79,11.38,-1.14,2.19,72.03,226356
-170.06,11.37,-2.63,2.48,71.67,226396
-170.38,11.28,-4.00,2.42,71.67,226437
-170.84,11.28,-5.26,2.43,71.85,226481
-171.45,11.28,-5.87,2.38,71.85,226518
-172.18,11.20,-6.13,2.63,71.49,226559
-173.07,11.16,-6.03,2.31,71.85,226599
-174.07,11.05,-5.72,2.13,71.85,226640
-175.10,11.02,-5.57,2.62,72.03,226680
-176.10,11.02,-5.23,2.50,71.67,226721
-177.05,10.92,-4.66,2.24,71.67,226761
-177.98,10.85,-3.71,2.63,72.03,226801
-178.91,10.73,-2.56,2.15,72.03,226842
-179.87,10.66,-1.50,2.02,71.85,226883
179.15,10.70,-0.37,2.28,71.67,226923
178.25,10.72,0.76,2.59,71.49,226963
177.27,10.85,1.59,2.34,71.67,227006
176.75,11.06,1.89,2.62,71.85,227042
176.15,11.34,1.98,2.18,72.03,227080
175.60,11.74,1.68,2.44,73.46,227117
175.24,11.98,1.46,2.15,72.03,227154
174.76,12.20,1.58,2.75,71.85,227194
174.31,12.29,1.91,2.51,71.85,227233
173.79,12.33,2.39,2.35,71.67,227270
173.18,12.53,2.99,2.20,72.03,227309
172.49,12.67,3.90,2.43,71.67,227348
171.71,12.74,4.83,2.60,71.49,227386
171.09,12.72,5.59,2.54,72.03,227424
170.20,12.70,6.58,2.24,71.85,227463
169.36,12.58,7.73,2.46,71.67,227502
168.51,12.51,8.72,2.24,71.85,227544
167.72,12.36,9.47,2.52,72.03,227581
167.01,12.11,10.15,2.22,72.03,227619
166.32,11.81,10.71,2.75,69.89,227656
165.83,11.50,11.12,2.46,71.85,227695
165.06,10.88,11.34,2.40,71.31,227737
164.62,10.51,11.02,2.30,71.85,227774
164.03,9.99,10.48,2.64,72.03,227815
163.38,9.44,9.97,2.16,72.03,227853
162.76,8.84,9.58,2.48,72.03,227891
162.15,8.27,9.24,2.37,71.67,227928
161.71,7.90,8.97,2.54,72.03,227965
161.12,7.50,8.75,2.37,71.67,228003
160.60,7.14,8.63,2.60,70.42,228040
160.07,6.82,8.69,2.22,71.67,228081
159.55,6.66,8.96,2.34,72.03,228118
159.23,6.56,9.29,2.25,71.49,228155
158.84,6.50,9.74,2.60,71.67,228192
158.46,6.53,10.35,2.54,72.03,228229
158.18,6.66,10.77,2.48,72.03,228265
157.80,7.05,11.34,2.32,71.85,228305
157.48,7.51,11.98,2.58,71.67,228343
157.21,7.96,12.56,2.19,71.67,228381
156.95,8.33,13.14,2.41,71.67,228420
156.76,8.46,13.96,2.12,71.85,228458
156.59,8.44,14.58,2.46,71.85,228496
156.38,8.29,15.40,2.35,72.03,228535
156.09,8.23,16.09,2.31,71.85,228574
155.81,8.13,16.53,2.31,71.67,228616
155.45,8.13,16.38,2.59,72.03,228653
154.99,8.24,15.48,2.28,72.03,228691
154.68,8.31,14.40,2.58,71.85,228727
154.37,8.32,12.40,2.28,71.67,228766
154.18,8.31,9.81,2.51,72.03,228804
154.40,8.03,4.18,2.49,71.85,228883
154.66,7.82,1.95,2.48,71.85,228924
154.82,7.67,0.25,2.63,72.03,228962
154.86,7.45,-0.55,2.71,72.03,228998
154.73,7.07,-1.05,2.15,71.67,229035
154.33,6.60,-0.83,2.33,72.03,229072
153.87,6.26,-0.31,2.26,71.67,229107
153.07,5.84,0.55,2.25,72.03,229145
152.13,5.49,1.52,2.62,71.85,229185
151.14,5.18,2.02,2.14,72.03,229222
150.39,4.99,1.81,2.21,72.21,229258
149.43,4.84,0.85,2.68,72.03,229296
148.62,4.82,-0.84,2.34,71.85,229333
148.10,4.83,-2.37,2.42,72.03,229369
147.50,4.86,-4.66,2.30,72.03,229405
146.98,4.87,-6.48,2.75,72.03,229442
146.53,4.86,-7.46,2.47,71.85,229478
145.79,4.65,-8.14,2.37,71.85,229516
144.89,4.35,-8.19,2.41,71.85,229553
144.17,4.12,-7.79,2.20,72.03,229589
143.16,3.88,-6.84,2.64,72.03,229627
142.08,3.93,-5.77,2.47,72.03,229663
141.00,4.16,-5.16,2.14,72.03,229704
140.02,4.44,-5.21,2.34,72.03,229741
139.32,4.69,-5.69,2.21,72.03,229777
138.50,5.06,-6.66,2.73,72.03,229814
137.77,5.39,-7.82,2.53,71.67,229852
137.26,5.55,-8.54,2.48,72.03,229888
136.51,5.68,-9.31,2.32,71.85,229925
135.69,5.82,-9.73,2.34,72.03,229962
135.05,5.98,-9.83,2.30,71.85,229999
134.09,6.25,-9.90,2.40,72.03,230039
133.11,6.57,-9.91,2.35,71.13,230078
132.11,7.08,-9.60,2.54,72.03,230116
131.09,7.72,-9.45,2.23,71.85,230155
130.08,8.29,-9.06,2.36,72.03,230194
128.99,8.81,-8.77,2.21,72.21,230235
127.91,9.22,-8.65,2.51,71.85,230273
127.13,9.50,-8.53,2.60,72.03,230309
126.04,9.85,-8.01,2.50,72.03,230348
124.88,10.21,-7.65,2.16,72.03,230385
123.65,10.45,-7.36,2.60,72.03,230425
122.42,10.78,-7.06,2.27,71.85,230464
121.26,11.12,-6.68,2.30,72.03,230504
120.26,11.44,-6.13,2.11,71.85,230544
119.36,11.68,-5.81,2.30,72.03,230583
118.60,11.66,-5.37,2.25,71.85,230623
118.08,11.52,-4.97,2.62,71.67,230661
117.22,11.26,-4.02,2.42,71.85,230703
116.56,11.02,-2.68,2.31,72.21,230745
116.00,10.88,-1.56,2.36,72.03,230782
115.24,10.78,-0.01,2.56,71.85,230821
114.51,10.72,1.45,2.26,72.21,230860
113.85,10.67,3.16,2.50,72.21,230898
113.25,10.52,5.10,2.19,72.03,230937
112.80,10.22,7.38,2.20,72.21,230975
112.39,9.95,9.74,2.39,72.03,231014
112.15,9.73,11.57,2.31,71.85,231050
111.94,9.43,14.03,2.13,71.85,231090
111.78,9.18,16.46,2.46,72.03,231128
111.69,8.93,18.82,2.21,72.03,231167
111.75,8.65,21.20,2.32,72.21,231206
111.93,8.39,23.44,2.49,71.85,231245
112.35,8.07,25.64,2.63,72.21,231287
112.72,7.86,26.98,2.10,72.03,231322
113.15,7.46,28.17,2.45,71.85,231359
113.65,6.81,29.16,2.43,72.03,231397
114.25,6.16,30.20,2.63,72.21,231436
114.87,5.44,31.04,2.18,72.03,231475
115.28,4.87,31.43,2.22,71.85,231512
115.78,4.15,31.64,2.50,71.67,231552
116.34,3.33,31.71,2.24,72.03,231590
116.81,2.59,31.55,2.36,71.85,231629
117.21,1.92,30.82,2.58,71.85,231667
117.41,1.42,29.42,2.26,71.85,231705
117.51,1.01,28.13,2.50,72.03,231743
117.50,0.61,26.06,2.13,71.67,231782
117.25,0.11,21.30,2.53,72.03,231851
116.99,-0.11,18.06,2.39,71.85,231888
116.75,-0.19,15.43,2.61,71.67,231923
116.42,-0.25,11.93,2.42,71.85,231961
116.11,-0.30,8.59,2.40,71.67,231998
115.72,-0.27,5.39,2.24,71.67,232036
115.38,-0.24,3.35,2.38,71.85,232072
114.91,-0.19,1.03,2.55,71.67,232109
114.33,-0.06,-0.64,2.37,71.67,232147
113.86,0.04,-1.57,2.34,71.67,232183
113.13,0.28,-2.64,2.50,71.85,232219
112.32,0.61,-3.43,2.34,71.67,232257
111.68,0.94,-3.93,2.32,71.67,232293
110.78,1.46,-4.38,2.15,71.67,232330
109.90,2.08,-4.76,2.14,71.67,232371
108.99,2.72,-4.99,2.62,71.49,232408
108.33,3.22,-5.12,2.57,72.21,232445
107.41,3.78,-5.26,2.24,72.03,232482
106.43,4.20,-5.45,2.32,71.85,232518
105.68,4.43,-5.73,2.17,72.03,232555
104.76,4.46,-5.76,2.25,72.03,232594
103.89,4.22,-5.34,2.51,72.03,232633
103.10,3.80,-4.51,2.22,71.67,232672
102.37,3.36,-3.39,2.44,71.67,232710
101.68,2.98,-2.11,2.50,72.03,232749
101.04,2.69,-0.92,2.36,72.03,232788
100.62,2.47,-0.06,2.51,71.67,232825
100.06,2.26,0.99,2.31,71.85,232865
99.53,2.06,1.88,2.24,72.21,232905
99.07,1.91,2.71,2.44,71.67,232942
98.72,1.84,3.69,2.23,72.03,232979
98.54,1.74,4.42,2.26,72.21,233015
98.30,1.58,5.25,2.36,72.21,233052
98.03,1.44,6.19,2.54,72.03,233090
97.79,1.35,6.87,2.28,71.67,233126
97.42,1.16,7.61,2.36,71.67,233162
97.04,0.98,8.41,2.59,71.67,233199
96.75,0.77,9.27,2.17,72.38,233236
96.42,0.61,10.63,2.69,72.03,233273
96.05,0.56,11.71,2.29,71.67,233310
95.77,0.60,12.45,2.46,71.85,233346
95.47,0.67,13.27,2.37,71.85,233384
95.24,0.86,13.90,2.50,72.03,233425
95.15,1.16,14.59,2.14,71.85,233462
95.24,1.56,15.44,2.58,71.85,233498
95.38,1.98,15.95,2.23,72.03,233535
95.60,2.69,16.46,2.44,71.85,233572
95.83,3.35,16.78,2.41,71.85,233609
95.99,3.68,16.99,2.38,71.67,233646
96.13,3.68,17.27,2.38,72.03,233683
96.24,3.29,17.55,2.16,72.03,233720
96.32,2.87,17.84,2.54,72.03,233756
96.41,2.18,18.25,2.29,71.67,233793
96.52,1.55,18.84,2.18,71.67,233830
